category,discounted_price,original_price,rating,discount_pct,price_ending,pricing_type,units_sold
Women's wear,295.0,999.0,4.1,70.47047047047047,95.0,Other,122
Women's wear,999.0,1999.0,4.2,50.025012506253134,99.0,Charm,155
Women's wear,474.0,999.0,4.2,52.552552552552555,74.0,Other,269
Women's wear,539.0,1699.0,3.5,68.27545615067687,39.0,Other,243
Women's wear,999.0,1999.0,4.1,50.025012506253134,99.0,Charm,276
Women's wear,399.0,999.0,4.3,60.06006006006006,99.0,Charm,55
Women's wear,449.0,999.0,4.1,55.05505505505506,49.0,Other,223
Women's wear,295.0,999.0,4.1,70.47047047047047,95.0,Other,408
Women's wear,474.0,999.0,4.0,52.552552552552555,74.0,Other,319
Women's wear,399.0,999.0,4.2,60.06006006006006,99.0,Charm,470
Women's wear,398.0,999.0,4.2,60.16016016016016,98.0,Other,274
Women's wear,398.0,999.0,4.2,60.16016016016016,98.0,Other,493
Women's wear,298.0,999.0,4.2,70.17017017017017,98.0,Other,358
Women's wear,806.0,1995.0,3.7,59.59899749373434,6.0,Other,449
Women's wear,1119.0,4330.0,4.0,74.15704387990762,19.0,Other,207
Women's wear,474.0,999.0,4.0,52.552552552552555,74.0,Other,122
Women's wear,1709.0,2999.0,4.0,43.01433811270424,9.0,Other,88
Women's wear,449.0,799.0,4.2,43.80475594493116,49.0,Other,388
Women's wear,269.0,599.0,3.7,55.09181969949917,69.0,Other,105
Women's wear,399.0,999.0,3.9,60.06006006006006,99.0,Charm,343
Women's wear,351.0,999.0,4.0,64.86486486486487,51.0,Other,470
Women's wear,399.0,999.0,3.9,60.06006006006006,99.0,Charm,204
Women's wear,298.0,999.0,4.0,70.17017017017017,98.0,Other,382
Women's wear,399.0,999.0,4.0,60.06006006006006,99.0,Charm,316
Women's wear,399.0,999.0,3.9,60.06006006006006,99.0,Charm,244
Women's wear,219.0,1299.0,4.0,83.14087759815243,19.0,Other,374
Women's wear,499.0,1999.0,4.1,75.03751875937968,99.0,Charm,88
Women's wear,269.0,999.0,3.7,73.07307307307308,69.0,Other,442
Women's wear,259.0,699.0,3.7,62.94706723891274,59.0,Other,402
Women's wear,685.0,999.0,4.1,31.431431431431434,85.0,Other,298
Women's wear,289.0,999.0,3.8,71.07107107107107,89.0,Other,310
Women's wear,229.0,1299.0,3.5,82.37105465742879,29.0,Other,312
Women's wear,399.0,1299.0,4.0,69.28406466512702,99.0,Charm,145
Women's wear,599.0,,4.0,,99.0,Charm,479
Women's wear,1709.0,2999.0,4.0,43.01433811270424,9.0,Other,463
Women's wear,299.0,999.0,3.9,70.07007007007007,99.0,Charm,187
Women's wear,359.0,999.0,3.9,64.06406406406407,59.0,Other,274
Women's wear,399.0,999.0,4.0,60.06006006006006,99.0,Charm,369
Women's wear,399.0,999.0,4.0,60.06006006006006,99.0,Charm,382
Women's wear,720.0,1499.0,4.3,51.96797865243495,20.0,Other,401
Women's wear,839.0,1199.0,3.8,30.025020850708923,39.0,Other,327
Women's wear,359.0,999.0,4.0,64.06406406406407,59.0,Other,272
Women's wear,299.0,999.0,4.0,70.07007007007007,99.0,Charm,381
Women's wear,399.0,999.0,4.1,60.06006006006006,99.0,Charm,320
Women's wear,559.0,999.0,4.0,44.04404404404404,59.0,Other,395
Women's wear,1049.0,2299.0,4.0,54.371465854719446,49.0,Other,275
Women's wear,240.0,1299.0,3.9,81.5242494226328,40.0,Other,424
Women's wear,246.0,999.0,4.1,75.37537537537537,46.0,Other,226
Women's wear,399.0,999.0,3.8,60.06006006006006,99.0,Charm,382
Women's wear,274.0,799.0,4.0,65.70713391739675,74.0,Other,487
Women's wear,259.0,1299.0,4.0,80.06158583525789,59.0,Other,145
Women's wear,399.0,999.0,4.0,60.06006006006006,99.0,Charm,397
Women's wear,399.0,999.0,4.2,60.06006006006006,99.0,Charm,78
Women's wear,477.0,533.0,3.9,10.506566604127581,77.0,Other,60
Women's wear,399.0,999.0,4.1,60.06006006006006,99.0,Charm,189
Women's wear,398.0,999.0,3.8,60.16016016016016,98.0,Other,212
Women's wear,359.0,899.0,3.9,60.06674082313682,59.0,Other,445
Women's wear,1949.0,2999.0,3.6,35.01167055685229,49.0,Other,129
Women's wear,170.0,,4.2,,70.0,Other,464
Women's wear,399.0,999.0,4.5,60.06006006006006,99.0,Charm,333
Women's wear,299.0,799.0,4.0,62.57822277847309,99.0,Charm,381
Women's wear,143.0,169.0,4.3,15.384615384615385,43.0,Other,366
Women's wear,205.0,499.0,3.7,58.91783567134269,5.0,Other,479
Women's wear,519.0,799.0,4.0,35.04380475594493,19.0,Other,74
Women's wear,379.0,499.0,3.9,24.04809619238477,79.0,Other,97
Women's wear,260.0,599.0,4.1,56.594323873121866,60.0,Other,95
Women's wear,296.0,499.0,4.1,40.6813627254509,96.0,Other,97
Women's wear,579.0,899.0,3.3,35.595105672969964,79.0,Other,297
Women's wear,179.0,199.0,4.2,10.050251256281408,79.0,Other,84
Women's wear,899.0,1999.0,4.1,55.02751375687844,99.0,Charm,178
Women's wear,499.0,899.0,3.6,44.493882091212456,99.0,Charm,247
Women's wear,359.0,899.0,4.1,60.06674082313682,59.0,Other,243
Women's wear,1799.0,2999.0,4.3,40.01333777925976,99.0,Charm,398
Women's wear,2499.0,,4.3,,99.0,Charm,306
Women's wear,141.0,189.0,4.0,25.396825396825395,41.0,Other,422
Women's wear,1829.0,2999.0,3.6,39.01300433477826,29.0,Other,286
Women's wear,167.0,499.0,3.8,66.53306613226452,67.0,Other,206
Women's wear,189.0,399.0,4.2,52.63157894736842,89.0,Other,488
Women's wear,260.0,599.0,4.1,56.594323873121866,60.0,Other,146
Women's wear,899.0,1799.0,3.5,50.0277932184547,99.0,Charm,179
Women's wear,379.0,499.0,3.9,24.04809619238477,79.0,Other,55
Women's wear,198.0,499.0,4.0,60.320641282565134,98.0,Other,285
Women's wear,1048.0,1995.0,4.0,47.468671679197996,48.0,Other,296
Women's wear,429.0,799.0,4.5,46.30788485607009,29.0,Other,154
Women's wear,249.0,299.0,3.4,16.722408026755854,49.0,Other,302
Women's wear,179.0,199.0,4.2,10.050251256281408,79.0,Other,380
Women's wear,284.0,999.0,4.1,71.57157157157157,84.0,Other,178
Women's wear,499.0,699.0,4.4,28.612303290414882,99.0,Charm,73
Women's wear,939.0,1999.0,4.1,53.02651325662831,39.0,Other,163
Women's wear,327.0,999.0,3.9,67.26726726726727,27.0,Other,87
Women's wear,253.0,650.0,3.8,61.07692307692307,53.0,Other,70
Women's wear,392.0,899.0,3.7,56.39599555061179,92.0,Other,129
Women's wear,189.0,299.0,3.8,36.78929765886287,89.0,Other,453
Women's wear,290.0,499.0,4.1,41.883767535070135,90.0,Other,243
Women's wear,299.0,399.0,4.1,25.062656641604008,99.0,Charm,160
Women's wear,1359.0,1999.0,4.6,32.016008004002,59.0,Other,330
Women's wear,279.0,799.0,4.1,65.081351689612,79.0,Other,341
Women's wear,729.0,850.0,4.4,14.23529411764706,29.0,Other,406
Women's wear,299.0,1500.0,4.0,80.06666666666666,99.0,Charm,433
Women's wear,321.0,1499.0,3.9,78.58572381587724,21.0,Other,53
Women's wear,659.0,875.0,4.1,24.685714285714287,59.0,Other,235
Women's wear,297.0,1499.0,4.0,80.18679119412941,97.0,Other,252
Women's wear,294.0,1599.0,4.1,81.61350844277673,94.0,Other,311
Women's wear,351.0,1999.0,4.0,82.44122061030515,51.0,Other,483
Women's wear,539.0,960.0,4.3,43.854166666666664,39.0,Other,132
Women's wear,273.0,2299.0,3.9,88.12527185732927,73.0,Other,279
Women's wear,299.0,999.0,4.1,70.07007007007007,99.0,Charm,474
Women's wear,559.0,3199.0,4.2,82.52578930915911,59.0,Other,120
Women's wear,296.0,1799.0,3.9,83.54641467481935,96.0,Other,336
Women's wear,349.0,2499.0,4.0,86.0344137655062,49.0,Other,298
Women's wear,874.0,,4.3,,74.0,Other,137
Women's wear,225.0,1299.0,3.8,82.67898383371825,25.0,Other,378
Women's wear,355.0,1499.0,4.1,76.31754503002001,55.0,Other,213
Women's wear,294.0,1599.0,4.1,81.61350844277673,94.0,Other,359
Women's wear,1124.0,1399.0,4.3,19.656897784131523,24.0,Other,410
Women's wear,1619.0,1799.0,4.3,10.00555864369094,19.0,Other,259
Women's wear,3259.0,4395.0,4.2,25.84755403868032,59.0,Other,207
Women's wear,16307.0,23295.0,4.8,29.997853616655934,7.0,Other,204
Women's wear,1719.0,1995.0,4.3,13.834586466165414,19.0,Other,454
Women's wear,549.0,1495.0,4.0,63.27759197324415,49.0,Other,51
Women's wear,549.0,2395.0,4.1,77.07724425887264,49.0,Other,141
Women's wear,957.0,1395.0,4.2,31.397849462365592,57.0,Other,225
Women's wear,1399.0,1999.0,4.1,30.015007503751878,99.0,Charm,457
Women's wear,619.0,1199.0,4.2,48.37364470391993,19.0,Other,341
Women's wear,649.0,1495.0,4.3,56.5886287625418,49.0,Other,167
Women's wear,494.0,999.0,3.4,50.550550550550554,94.0,Other,147
Women's wear,553.0,2695.0,4.1,79.48051948051949,53.0,Other,103
Women's wear,379.0,999.0,4.1,62.06206206206206,79.0,Other,218
Women's wear,338.0,784.0,3.5,56.88775510204081,38.0,Other,438
Women's wear,959.0,1599.0,3.4,40.025015634771734,59.0,Other,386
Women's wear,465.0,1495.0,4.0,68.89632107023411,65.0,Other,135
Women's wear,1821.0,2495.0,4.3,27.014028056112227,21.0,Other,423
Women's wear,598.0,2495.0,4.1,76.03206412825652,98.0,Other,210
Women's wear,499.0,899.0,3.5,44.493882091212456,99.0,Charm,324
Women's wear,3195.0,,4.2,,95.0,Other,225
Women's wear,843.0,1199.0,4.1,29.69140950792327,43.0,Other,197
Women's wear,554.0,2495.0,4.0,77.79559118236473,54.0,Other,219
Women's wear,449.0,699.0,3.2,35.7653791130186,49.0,Other,476
Women's wear,409.0,1699.0,3.9,75.927015891701,9.0,Other,50
Women's wear,205.0,499.0,3.6,58.91783567134269,5.0,Other,419
Women's wear,2581.0,3895.0,4.3,33.73555840821566,81.0,Other,296
Women's wear,349.0,999.0,3.9,65.06506506506507,49.0,Other,118
Women's wear,2699.0,3695.0,4.2,26.955345060893098,99.0,Charm,376
Women's wear,209.0,899.0,3.6,76.7519466073415,9.0,Other,120
Women's wear,1185.0,1495.0,4.2,20.735785953177256,85.0,Other,115
Women's wear,890.0,1199.0,4.3,25.771476230191826,90.0,Other,73
Women's wear,323.0,1299.0,3.8,75.13471901462664,23.0,Other,477
Women's wear,375.0,1999.0,3.9,81.24062031015508,75.0,Other,190
Women's wear,299.0,940.0,4.0,68.19148936170212,99.0,Charm,158
Women's wear,3999.0,6999.0,4.1,42.86326618088298,99.0,Charm,484
Women's wear,698.0,3999.0,4.8,82.54563640910227,98.0,Other,320
Women's wear,378.0,1899.0,4.0,80.09478672985783,78.0,Other,383
Women's wear,731.0,1895.0,3.9,61.42480211081794,31.0,Other,361
Women's wear,399.0,999.0,3.3,60.06006006006006,99.0,Charm,358
Women's wear,1448.0,1995.0,4.4,27.418546365914786,48.0,Other,410
Women's wear,379.0,1099.0,4.0,65.51410373066425,79.0,Other,121
Women's wear,3370.0,4650.0,4.3,27.526881720430108,70.0,Other,202
Women's wear,2999.0,4999.0,4.7,40.008001600320064,99.0,Charm,476
Women's wear,778.0,1495.0,4.2,47.95986622073578,78.0,Other,217
Women's wear,549.0,845.0,4.0,35.02958579881657,49.0,Other,354
Women's wear,744.0,1095.0,4.3,32.054794520547944,44.0,Other,363
Women's wear,854.0,1699.0,4.3,49.73513831665686,54.0,Other,478
Women's wear,699.0,1295.0,4.4,46.02316602316602,99.0,Charm,205
Women's wear,841.0,1095.0,4.3,23.19634703196347,41.0,Other,352
Women's wear,388.0,599.0,3.6,35.2253756260434,88.0,Other,435
Women's wear,868.0,1599.0,4.2,45.716072545340836,68.0,Other,188
Women's wear,999.0,1495.0,4.2,33.17725752508361,99.0,Charm,319
Women's wear,1225.0,1695.0,4.3,27.728613569321535,25.0,Other,495
Women's wear,1038.0,1295.0,4.4,19.845559845559848,38.0,Other,135
Women's wear,649.0,1999.0,4.1,67.53376688344173,49.0,Other,430
Women's wear,733.0,1095.0,4.2,33.0593607305936,33.0,Other,263
Women's wear,407.0,999.0,3.8,59.25925925925925,7.0,Other,322
Women's wear,549.0,845.0,4.0,35.02958579881657,49.0,Other,467
Women's wear,340.0,799.0,3.0,57.446808510638306,40.0,Other,186
Women's wear,852.0,995.0,4.3,14.37185929648241,52.0,Other,422
Women's wear,276.0,1422.0,3.6,80.59071729957806,76.0,Other,485
Women's wear,1021.0,1245.0,4.3,17.991967871485944,21.0,Other,484
Women's wear,695.0,899.0,4.2,22.691879866518352,95.0,Other,170
Women's wear,782.0,1498.0,4.3,47.79706275033378,82.0,Other,262
Women's wear,647.0,999.0,4.2,35.23523523523524,47.0,Other,378
Women's wear,437.0,2999.0,3.9,85.42847615871956,37.0,Other,133
Women's wear,733.0,1095.0,4.2,33.0593607305936,33.0,Other,367
Women's wear,1249.0,1495.0,4.3,16.454849498327757,49.0,Other,468
Women's wear,1679.0,2999.0,4.3,44.01467155718573,79.0,Other,199
Women's wear,489.0,1299.0,4.0,62.355658198614314,89.0,Other,478
Women's wear,649.0,1299.0,4.3,50.03849114703618,49.0,Other,261
Women's wear,2138.0,2395.0,4.3,10.730688935281837,38.0,Other,186
Women's wear,474.0,899.0,4.0,47.27474972191324,74.0,Other,298
Women's wear,1006.0,1899.0,4.3,47.02474986835176,6.0,Other,298
Women's wear,469.0,1447.0,4.0,67.58811333794057,69.0,Other,276
Women's wear,692.0,1199.0,4.2,42.28523769808174,92.0,Other,139
Women's wear,675.0,899.0,4.2,24.916573971078975,75.0,Other,270
Women's wear,521.0,1199.0,3.8,56.54712260216848,21.0,Other,350
Women's wear,549.0,1199.0,4.2,54.21184320266889,49.0,Other,430
Women's wear,690.0,999.0,4.3,30.930930930930934,90.0,Other,441
Women's wear,269.0,399.0,3.8,32.581453634085214,69.0,Other,142
Women's wear,1840.0,2300.0,4.4,20.0,40.0,Other,232
Women's wear,825.0,1199.0,4.6,31.19266055045872,25.0,Other,461
Women's wear,349.0,999.0,3.7,65.06506506506507,49.0,Other,177
Women's wear,319.0,999.0,3.9,68.06806806806807,19.0,Other,436
Women's wear,1737.0,3295.0,4.1,47.283763277693474,37.0,Other,402
Women's wear,269.0,499.0,3.6,46.09218436873748,69.0,Other,384
Women's wear,4160.0,6495.0,4.2,35.95073133179369,60.0,Other,390
Women's wear,265.0,699.0,3.6,62.08869814020028,65.0,Other,343
Women's wear,3002.0,4299.0,4.0,30.16980693184462,2.0,Other,489
Women's wear,319.0,999.0,4.3,68.06806806806807,19.0,Other,383
Women's wear,385.0,999.0,3.8,61.46146146146146,85.0,Other,97
Women's wear,3220.0,6449.0,4.1,50.06977826019538,20.0,Other,386
Women's wear,4373.0,12000.0,4.3,63.55833333333333,73.0,Other,470
Women's wear,2499.0,3595.0,4.2,30.48678720445063,99.0,Charm,443
Women's wear,239.0,999.0,3.4,76.07607607607608,39.0,Other,419
Women's wear,270.0,699.0,3.8,61.37339055793991,70.0,Other,283
Women's wear,1065.0,2199.0,3.9,51.56889495225102,65.0,Other,306
Women's wear,385.0,999.0,3.8,61.46146146146146,85.0,Other,51
Women's wear,269.0,1000.0,3.3,73.1,69.0,Other,278
Women's wear,1299.0,2699.0,3.9,51.87106335679882,99.0,Charm,439
Women's wear,2760.0,4299.0,4.2,35.7990230286113,60.0,Other,53
Women's wear,1945.0,,3.8,,45.0,Other,481
Women's wear,270.0,1299.0,3.5,79.21478060046189,70.0,Other,88
Women's wear,183.0,196.0,3.6,6.63265306122449,83.0,Other,308
Women's wear,260.0,781.0,3.3,66.70934699103714,60.0,Other,56
Women's wear,549.0,1695.0,3.5,67.61061946902655,49.0,Other,309
Women's wear,2680.0,,4.0,,80.0,Other,214
Women's wear,317.0,699.0,4.1,54.64949928469242,17.0,Other,316
Women's wear,260.0,699.0,1.4,62.80400572246065,60.0,Other,312
Women's wear,5217.0,7525.0,4.3,30.671096345514947,17.0,Other,306
Women's wear,254.0,899.0,3.6,71.7463848720801,54.0,Other,139
Women's wear,249.0,999.0,4.1,75.07507507507508,49.0,Other,213
Women's wear,4533.0,12000.0,4.0,62.224999999999994,33.0,Other,350
Women's wear,284.0,999.0,3.8,71.57157157157157,84.0,Other,196
Women's wear,260.0,1250.0,3.1,79.2,60.0,Other,199
Women's wear,261.0,500.0,3.3,47.8,61.0,Other,341
Women's wear,260.0,599.0,3.8,56.594323873121866,60.0,Other,88
Women's wear,350.0,1299.0,3.8,73.05619707467282,50.0,Other,194
Women's wear,1000.0,2700.0,4.1,62.96296296296296,0.0,Round,158
Women's wear,209.0,585.0,3.4,64.27350427350427,9.0,Other,294
Women's wear,249.0,599.0,3.7,58.43071786310517,49.0,Other,124
Women's wear,617.0,1299.0,3.8,52.501924557351806,17.0,Other,324
Women's wear,602.0,995.0,4.1,39.49748743718593,2.0,Other,135
Women's wear,619.0,897.0,4.3,30.992196209587515,19.0,Other,233
Women's wear,200.0,320.0,4.4,37.5,0.0,Round,452
Women's wear,104.0,140.0,4.2,25.71428571428571,4.0,Other,237
Women's wear,168.0,249.0,4.3,32.53012048192771,68.0,Other,453
Women's wear,255.0,360.0,4.3,29.166666666666668,55.0,Other,445
Women's wear,138.0,185.0,4.3,25.405405405405407,38.0,Other,253
Women's wear,119.0,550.0,3.6,78.36363636363637,19.0,Other,278
Women's wear,575.0,1112.0,4.5,48.29136690647482,75.0,Other,363
Women's wear,204.0,275.0,4.3,25.818181818181817,4.0,Other,133
Women's wear,255.0,360.0,4.3,29.166666666666668,55.0,Other,386
Women's wear,299.0,400.0,4.4,25.25,99.0,Charm,181
Women's wear,228.0,325.0,4.2,29.846153846153843,28.0,Other,119
Women's wear,375.0,550.0,4.4,31.818181818181817,75.0,Other,426
Women's wear,130.0,170.0,4.2,23.52941176470588,30.0,Other,157
Women's wear,258.0,370.0,4.4,30.270270270270274,58.0,Other,335
Women's wear,131.0,180.0,3.9,27.22222222222222,31.0,Other,309
Women's wear,299.0,447.0,4.2,33.1096196868009,99.0,Charm,155
Women's wear,172.0,249.0,4.3,30.923694779116467,72.0,Other,51
Women's wear,351.0,400.0,4.4,12.25,51.0,Other,412
Women's wear,160.0,185.0,4.4,13.513513513513514,60.0,Other,422
Women's wear,224.0,360.0,4.4,37.77777777777778,24.0,Other,345
Women's wear,184.0,275.0,4.4,33.09090909090909,84.0,Other,482
Women's wear,599.0,925.0,4.4,35.24324324324324,99.0,Charm,132
Women's wear,583.0,1047.0,4.2,44.3170964660936,83.0,Other,442
Women's wear,272.0,349.0,4.1,22.063037249283667,72.0,Other,184
Women's wear,240.0,799.0,4.1,69.96245306633291,40.0,Other,63
Women's wear,191.0,295.0,4.2,35.25423728813559,91.0,Other,130
Women's wear,263.0,330.0,4.4,20.303030303030305,63.0,Other,480
Women's wear,171.0,249.0,4.3,31.32530120481928,71.0,Other,481
Women's wear,147.0,200.0,4.3,26.5,47.0,Other,301
Women's wear,279.0,499.0,4.1,44.08817635270541,79.0,Other,89
Women's wear,134.0,149.0,4.3,10.06711409395973,34.0,Other,425
Women's wear,189.0,299.0,4.4,36.78929765886287,89.0,Other,209
Women's wear,317.0,449.0,4.2,29.398663697104677,17.0,Other,294
Women's wear,267.0,340.0,4.3,21.470588235294116,67.0,Other,212
Women's wear,299.0,476.0,4.1,37.18487394957983,99.0,Charm,320
Women's wear,189.0,199.0,4.2,5.025125628140704,89.0,Other,278
Women's wear,307.0,999.0,4.1,69.26926926926927,7.0,Other,107
Women's wear,760.0,999.0,4.7,23.923923923923923,60.0,Other,494
Women's wear,145.0,200.0,4.3,27.500000000000004,45.0,Other,190
Women's wear,176.0,210.0,4.2,16.19047619047619,76.0,Other,437
Women's wear,171.0,335.0,4.5,48.95522388059702,71.0,Other,126
Women's wear,128.0,320.0,4.3,60.0,28.0,Other,285
Women's wear,231.0,499.0,4.5,53.707414829659314,31.0,Other,360
Women's wear,238.0,519.0,4.5,54.14258188824663,38.0,Other,177
Women's wear,199.0,399.0,4.5,50.125313283208015,99.0,Charm,446
Women's wear,140.0,175.0,4.3,20.0,40.0,Other,399
Women's wear,200.0,399.0,4.5,49.87468671679198,0.0,Round,50
Women's wear,147.0,240.0,4.4,38.75,47.0,Other,138
Women's wear,80.0,,4.2,,80.0,Other,245
Women's wear,404.0,449.0,4.4,10.022271714922049,4.0,Other,467
Women's wear,99.0,,4.3,,99.0,Charm,421
Women's wear,170.0,,4.0,,70.0,Other,172
Women's wear,307.0,625.0,4.5,50.88,7.0,Other,269
Women's wear,375.0,470.0,4.3,20.212765957446805,75.0,Other,266
Women's wear,199.0,350.0,4.3,43.142857142857146,99.0,Charm,430
Women's wear,200.0,400.0,4.4,50.0,0.0,Round,401
Women's wear,241.0,259.0,4.3,6.94980694980695,41.0,Other,72
Women's wear,504.0,590.0,4.3,14.576271186440678,4.0,Other,425
Women's wear,207.0,399.0,4.5,48.1203007518797,7.0,Other,148
Women's wear,379.0,520.0,4.5,27.115384615384613,79.0,Other,331
Women's wear,174.0,349.0,4.4,50.1432664756447,74.0,Other,472
Women's wear,313.0,360.0,4.3,13.055555555555557,13.0,Other,462
Women's wear,249.0,,4.2,,49.0,Other,66
Women's wear,175.0,,4.3,,75.0,Other,452
Women's wear,324.0,540.0,4.5,40.0,24.0,Other,489
Women's wear,369.0,425.0,4.3,13.176470588235295,69.0,Other,187
Women's wear,166.0,175.0,4.4,5.142857142857142,66.0,Other,496
Women's wear,199.0,,4.3,,99.0,Charm,65
Women's wear,437.0,875.0,4.3,50.05714285714286,37.0,Other,85
Women's wear,549.0,645.0,4.8,14.883720930232558,49.0,Other,241
Women's wear,90.0,165.0,4.3,45.45454545454545,90.0,Other,142
Women's wear,259.0,399.0,4.3,35.08771929824561,59.0,Other,296
Women's wear,368.0,619.0,4.1,40.54927302100161,68.0,Other,232
Women's wear,188.0,399.0,4.3,52.88220551378446,88.0,Other,272
Women's wear,315.0,450.0,4.0,30.0,15.0,Other,129
Women's wear,174.0,260.0,4.3,33.07692307692307,74.0,Other,216
Women's wear,279.0,465.0,4.4,40.0,79.0,Other,58
Women's wear,256.0,270.0,4.3,5.185185185185185,56.0,Other,109
Women's wear,567.0,630.0,4.4,10.0,67.0,Other,387
Women's wear,550.0,,4.3,,50.0,Other,191
Women's wear,341.0,525.0,4.4,35.04761904761905,41.0,Other,438
Women's wear,151.0,275.0,4.4,45.09090909090909,51.0,Other,110
Women's wear,149.0,170.0,4.4,12.352941176470589,49.0,Other,90
Women's wear,155.0,170.0,4.4,8.823529411764707,55.0,Other,105
Women's wear,332.0,432.0,4.2,23.14814814814815,32.0,Other,373
Women's wear,499.0,745.0,4.8,33.02013422818792,99.0,Charm,259
Women's wear,209.0,233.0,4.5,10.300429184549357,9.0,Other,71
Women's wear,560.0,,4.4,,60.0,Other,496
Women's wear,360.0,740.0,4.4,51.35135135135135,60.0,Other,363
Women's wear,519.0,745.0,4.7,30.335570469798657,19.0,Other,400
Women's wear,399.0,,3.8,,99.0,Charm,164
Women's wear,238.0,340.0,4.5,30.0,38.0,Other,158
Women's wear,300.0,445.0,4.5,32.58426966292135,0.0,Round,120
Women's wear,630.0,,4.4,,30.0,Other,89
Women's wear,610.0,,4.3,,10.0,Other,299
Women's wear,314.0,418.0,4.5,24.880382775119617,14.0,Other,262
Women's wear,844.0,1173.0,4.4,28.04774083546462,44.0,Other,331
Women's wear,240.0,300.0,4.2,20.0,40.0,Other,344
Women's wear,149.0,230.0,4.3,35.21739130434783,49.0,Other,209
Women's wear,154.0,998.0,3.9,84.5691382765531,54.0,Other,388
Women's wear,432.0,865.0,4.4,50.05780346820809,32.0,Other,148
Women's wear,285.0,,4.3,,85.0,Other,301
Women's wear,493.0,949.0,4.4,48.050579557428875,93.0,Other,130
Women's wear,210.0,525.0,4.3,60.0,10.0,Other,289
Women's wear,291.0,499.0,4.1,41.68336673346693,91.0,Other,334
Women's wear,630.0,,4.4,,30.0,Other,299
Women's wear,326.0,435.0,4.4,25.057471264367813,26.0,Other,492
Women's wear,188.0,235.0,4.4,20.0,88.0,Other,255
Women's wear,143.0,170.0,4.4,15.88235294117647,43.0,Other,226
Women's wear,585.0,630.0,4.4,7.142857142857142,85.0,Other,276
Women's wear,440.0,734.0,4.4,40.05449591280654,40.0,Other,413
Women's wear,154.0,280.0,4.3,45.0,54.0,Other,322
Women's wear,479.0,959.0,4.4,50.05213764337852,79.0,Other,498
Women's wear,710.0,,4.4,,10.0,Other,271
Women's wear,184.0,1497.0,4.0,87.70875083500333,84.0,Other,177
Women's wear,325.0,349.0,4.1,6.876790830945559,25.0,Other,279
Women's wear,190.0,230.0,4.4,17.391304347826086,90.0,Other,233
Women's wear,272.0,450.0,4.1,39.55555555555556,72.0,Other,310
Women's wear,140.0,200.0,4.6,30.0,40.0,Other,236
Women's wear,199.0,300.0,4.1,33.666666666666664,99.0,Charm,477
Women's wear,148.0,330.0,4.4,55.15151515151515,48.0,Other,277
Women's wear,262.0,392.0,4.5,33.16326530612245,62.0,Other,447
Women's wear,207.0,230.0,4.4,10.0,7.0,Other,292
Women's wear,130.0,,4.2,,30.0,Other,386
Women's wear,233.0,333.0,4.4,30.03003003003003,33.0,Other,236
Women's wear,140.0,200.0,4.3,30.0,40.0,Other,480
Women's wear,189.0,210.0,4.5,10.0,89.0,Other,91
Women's wear,189.0,378.0,4.4,50.0,89.0,Other,238
Women's wear,135.0,,4.4,,35.0,Other,409
Women's wear,309.0,399.0,4.6,22.55639097744361,9.0,Other,287
Women's wear,267.0,445.0,4.4,40.0,67.0,Other,395
Women's wear,252.0,280.0,4.5,10.0,52.0,Other,497
Women's wear,147.0,,4.4,,47.0,Other,417
Women's wear,347.0,399.0,4.4,13.032581453634084,47.0,Other,50
Women's wear,356.0,405.0,4.4,12.098765432098766,56.0,Other,205
Women's wear,165.0,209.0,4.4,21.052631578947366,65.0,Other,69
Women's wear,157.0,225.0,4.4,30.22222222222222,57.0,Other,250
Women's wear,299.0,399.0,4.4,25.062656641604008,99.0,Charm,357
Women's wear,251.0,335.0,4.5,25.07462686567164,51.0,Other,77
Women's wear,185.0,199.0,4.4,7.035175879396985,85.0,Other,394
Women's wear,258.0,344.0,4.3,25.0,58.0,Other,82
Women's wear,173.0,300.0,4.2,42.333333333333336,73.0,Other,175
Women's wear,185.0,191.0,4.4,3.1413612565445024,85.0,Other,401
Women's wear,169.0,199.0,4.4,15.07537688442211,69.0,Other,127
Women's wear,130.0,135.0,4.4,3.7037037037037033,30.0,Other,333
Women's wear,272.0,450.0,4.2,39.55555555555556,72.0,Other,220
Women's wear,158.0,198.0,4.5,20.2020202020202,58.0,Other,365
Women's wear,191.0,225.0,4.5,15.11111111111111,91.0,Other,208
Women's wear,258.0,344.0,4.2,25.0,58.0,Other,314
Women's wear,369.0,499.0,4.4,26.052104208416832,69.0,Other,448
Women's wear,171.0,,4.4,,71.0,Other,53
Women's wear,157.0,225.0,4.4,30.22222222222222,57.0,Other,211
Women's wear,360.0,480.0,4.5,25.0,60.0,Other,457
Women's wear,225.0,300.0,3.7,25.0,25.0,Other,119
Women's wear,243.0,304.0,4.3,20.065789473684212,43.0,Other,52
Women's wear,384.0,480.0,4.5,20.0,84.0,Other,221
Women's wear,125.0,,4.4,,25.0,Other,266
Women's wear,335.0,395.0,4.4,15.18987341772152,35.0,Other,173
Women's wear,309.0,900.0,4.1,65.66666666666666,9.0,Other,147
Women's wear,629.0,699.0,4.2,10.014306151645208,29.0,Other,356
Women's wear,577.0,849.0,4.3,32.037691401649,77.0,Other,209
Women's wear,,,5.0,,,Other,460
Women's wear,238.0,450.0,4.2,47.11111111111111,38.0,Other,394
Women's wear,165.0,275.0,4.4,40.0,65.0,Other,184
